NondrugItemID|ItemName|ProductID|
4894|1ML 29 gauge, 0.5 inch syringe with needle|60534|
4895|0.3ML 30 gauge, 0.3125 inch syringe with needle |60535|
4896|1ML 29 gauge, 0.5 inch syringe with needle|60536|
4897|0.5ML 30 gauge, 0.3125 inch syringe with needle|60537|
4898|0.5ML 29 gauge, 0.5 inch syringe with needle|60538|
4899|1ML 30 gauge, 0.3125 inch syringe with needle |60539|
4900|0.3ML 30 gauge, 0.3125 inch syringe with needle |60540|
4901|0.5ML 30 gauge, 0.3125 inch syringe with needle|60541|
4902|1ML 30 gauge, 0.3125 inch syringe with needle |60542|
4903|0.5ML 31 gauge, 0.3125 inch syringe with needle|60543|
4904|0.5ML 31 gauge, 0.3125 inch syringe with needle|60544|
4905|0.3ML 31 gauge, 0.3125 inch syringe with needle|60545|
4906|0.3ML 31 gauge, 0.3125 inch syringe with needle|60546|
4907|1ML 31 gauge, 0.3125 inch syringe with needle|60549|
4908|1ML 31 gauge, 0.3125 inch syringe with needle|60550|
4909|Lancet|60551|
4910|Lancet|60552|
4911|Lancet|60553|
4912|Lancet|60557|
4916|Alcohol Pad or Swab|60607|
4917|Alcohol Pad or Swab|60608|
4918|Lancet|60611|
4919|Lancet|60614|
4920|Lancet|60615|
4921|Lancet|60616|
4923|Inhaler mouthpiece|60651|
4925|22 gauge, 1.5 inch needle|60731|
4926|Dispensing pin|60739|
4927|Sterile Water for Injection|60739|
4928|Blood Pressure Monitor|60740|
4929|Pressure Cuff|60740|
4930|Blood Pressure Monitor|60741|
4931|Pressure Cuff|60741|
4932|Blood Pressure Monitor|60742|
4933|Pressure Cuff|60742|
4934|Blood Pressure Monitor|60743|
4936|10ML Syringe|60744|
4937|Needle (unspecified size)|60744|
4938|Alcohol Pad or Swab|60744|
4939|Dispensing pin|60744|
4940|Sterile Water for Injection|60744|
4941|Blood Pressure Monitor|60745|
4942|Pressure Cuff|60745|
4943|Glucose Meter|60792|
4948|Glucose Meter Test Strips|60793|
4949|Glucose Meter Test Strips|60794|
4950|Glucose Meter Test Strips|60795|
4952|Alcohol Pad or Swab|60812|
4953|1ML 31 gauge, 0.3125 inch syringe with needle|60825|
4957|Applicator Cone, detachable|60876|
4958|31 gauge, 0.1875 inch pen needle|60880|
4960|23 gauge, 1 inch needle|60898|
4962|Sterile Water for Injection|60909|
4963|Sterile Water for Injection|60910|
4964|Sterile Water for Injection|60911|
4965|Glucose Meter|60919|
4966|Lancet Device|60919|
4967|Lancet|60919|
4968|Glucose Meter Test Strips|60919|
4969|Glucose Meter Control Solution, Normal|60919|
4970|Oral Dose Cup, calibrated|60953|
4971|Sterile Water for Injection|61010|
4972|Alcohol Pad or Swab|61010|
4973|IV Transfer Set|61010|
4974|Nit Comb|61022|
4975|Lice Killing Spray, Non-human application|61023|
4976|Lice Killing Spray, Non-human application|61024|
4977|Nit Comb|61024|
4978|Compounding Base|61067|
4979|Lancet|61079|
4980|Lancet|61081|
4981|Lancet|61082|
4982|Lancet|61085|
4983|Lancet|61088|
4984|Lancet|61090|
4985|Lancet|61091|
4986|Lancet|61092|
4987|Compounding Base|61093|
4988|Lancet|61094|
4989|Lancet Device|61096|
4990|Compounding Base|61097|
4991|29 gauge, 0.5 inch Pen Needle|61098|
4992|31 gauge, 0.25 inch pen needle|61101|
4993|31 gauge, 0.1875 inch pen needle|61105|
4994|31 gauge, 0.3125 inch pen needle|61106|
4995|1ML 27 gauge, 0.5 inch syringe with needle|61109|
4996|Compounding Base|61110|
4997|0.5ML 28 gauge, 0.5 inch syringe with needle|61111|
4998|0.5ML 27 gauge, 0.5 inch syringe with needle|61112|
4999|1ML 28 gauge, 0.5 inch syringe with needle|61113|
5000|Compounding Base|61076|
5001|Compounding Base|61121|
5002|Compounding Base|61130|
5003|Glucose Meter Control Solution, Low|61131|
5004|Glucose Meter Control Solution, Normal|61132|
5005|Compounding Base|61137|
5006|Compounding Capsule|61138|
5007|0.5ML 29 gauge, 0.5 inch syringe with needle|61142|
5008|1ML 29 gauge, 0.5 inch syringe with needle|61143|
5009|Compounding Base|61144|
5010|0.3ML 30 gauge, 0.5 inch syringe with needle|61146|
5011|0.3ML 30 gauge, 0.3125 inch syringe with needle |61148|
5012|0.5ML 30 gauge, 0.5 inch syringe with needle|61149|
5013|0.5ML 30 gauge, 0.3125 inch syringe with needle|61150|
5014|1ML 30 gauge, 0.3125 inch syringe with needle |61152|
5015|1ML 30 gauge, 0.5 inch syringe with needle|61153|
5016|0.3ML 31 gauge, 0.3125 inch syringe with needle|61156|
5017|0.5ML 31 gauge, 0.3125 inch syringe with needle|61157|
5018|1ML 31 gauge, 0.3125 inch syringe with needle|61158|
5019|Glucose Meter Test Strips|61160|
5020|Glucose Meter Control Solution, High|61161|
5021|Glucose Meter Control Solution, Low|61161|
5022|Glucose Meter|61162|
5023|Lancet|61162|
5025|Lancet Device|61162|
5027|Compounding Base|61164|
5028|Compounding Syrup|61166|
5029|Compounding Capsule|61172|
5030|Compounding Base|61177|
5031|Compounding Base|61182|
5032|Inhaler mouthpiece|61181|
5033|Compounding Capsule|61208|
5034|Compounding Capsule|61224|
5035|Nasal Drug Delivery Device|61235|
5037|Compounding Base|61249|
5038|Compounding Base|61250|
5039|Compounding Capsule|61260|
5040|Compounding Base|61261|
5041|Compounding Capsule|61263|
5042|Compounding Capsule|61264|
5043|Compounding Capsule|61266|
5044|Compounding Capsule|61282|
5045|Compounding Base|61289|
5046|Compounding Capsule|61305|
5047|Compounding Capsule|61320|
5048|Compounding Capsule|61337|
5049|Compounding Capsule|61338|
5050|Compounding Base|61339|
5051|Compounding Base|61344|
5052|Compounding Base|61346|
5053|Compounding Capsule|61351|
5054|Compounding Base|61372|
5055|Compounding Capsule|61394|
5056|Compounding Capsule|61396|
5057|0.5ML 29 gauge, 0.5 inch syringe with needle|61399|
5058|Compounding Capsule|61408|
5059|Compounding Capsule|61412|
5060|Insulin Dosing Device|61445|
5061|Compounding Capsule|61449|
5062|Compounding Capsule|61450|
5064|Compounding Capsule|61452|
5065|Compounding Capsule|61462|
5067|Compounding Capsule|61483|
5068|Compounding Capsule|61501|
5069|Compounding Base|61511|
5070|Compounding Capsule|61516|
5071|Compounding Capsule|61526|
5072|Compounding Capsule|61546|
5073|Compounding Capsule|61547|
5074|Compounding Base|61548|
5075|Compounding Capsule|61556|
5076|Compounding Capsule|61561|
5077|Compounding Capsule|61589|
5079|Compounding Capsule|61592|
5080|30 gauge, 0.5 inch needle|61607|
5081|19 gauge 1.5 inch 5 micron filter needle|61607|
5082|Compounding Capsule|61641|
5083|Compounding Base|61654|
5084|Compounding Capsule|61661|
5085|Compounding Capsule|61676|
5087|Compounding Base|61679|
5088|Compounding Base|61703|
5089|Compounding Capsule|61710|
5090|Compounding Base|61721|
5091|Compounding Capsule|61725|
5092|Compounding Capsule|61757|
5093|Compounding Capsule|61763|
5094|Compounding Capsule|61767|
5095|Compounding Capsule|61778|
5096|Compounding Capsule|61787|
5097|Topical Gel|61795|
5098|Compounding Base|61837|
5099|Topical Gel|59023|
5100|Topical Gel|43133|
5101|Compounding Capsule|61857|
5102|Compounding Base|61859|
5103|Compounding Base|61865|
5104|Compounding Capsule|61866|
5105|Skin Cleanser|61887|
5106|Flotation Ring|61542|
5107|Epinephrine Injection Trainer |61901|
5108|Epinephrine Injection Trainer |61900|
5109|Compounding Base|61944|
5110|Nit Comb|61951|
5111|Compounding Capsule|61973|
5112|22 gauge, 1.5 inch needle|61983|
5113|Compounding Capsule|61591|
5115|Glucose Meter|62070|
5116|Glucose Meter|62071|
5117|Glucose Meter Test Strips|62072|
5118|Lancet Device|62073|
5119|Lancet|62074|
5120|Glucose Meter Control Solution|62075|
5121|31 gauge, 0.1875 inch pen needle|62077|
5122|31 gauge, 0.1875 inch pen needle|62078|
5127|Glucose Meter|62096|
5128|Lancet Device|62096|
5129|Lancet|62096|
5130|Glucose Meter Test Strips|62096|
5131|Glucose Meter|62097|
5132|Lancet Device|62097|
5133|Lancet|62097|
5134|Glucose Meter Test Strips|62097|
5135|Glucose Meter Control Solution|62097|
5136|Glucose Meter Control Solution|62096|
5137|Compounding Syrup|61834|
5138|Topical Applicator, Reusable|62101|
5139|Dissolving Wafer|62127|
5140|31 gauge, 0.1875 inch pen needle|62147|
5144|Lancet|62223|
5145|0.5ML 29 gauge, 0.5 inch syringe with needle|62224|
5146|1ML 28 gauge, 0.5 inch syringe with needle|62225|
5147|0.3ML 29 gauge, 0.5 inch syringe with needle|62226|
5148|0.5ML 29 gauge, 0.5 inch syringe with needle|62227|
5149|1ML 29 gauge, 0.5 inch syringe with needle|62228|
5150|Compounding Base|62241|
5151|0.3ML 30 gauge, 0.3125 inch syringe with needle |62242|
5152|0.3ML 31 gauge, 0.3125 inch syringe with needle|62243|
5153|0.5ML 30 gauge, 0.3125 inch syringe with needle|62244|
5154|1ML 30 gauge, 0.3125 inch syringe with needle |62245|
5155|1ML 31 gauge, 0.3125 inch syringe with needle|62246|
5156|0.5ML 31 gauge, 0.3125 inch syringe with needle|62247|
5157|Glucose Meter|62265|
5158|Lancet Device|62265|
5159|Lancet|62265|
5160|Glucose Meter Test Strips|62265|
5161|Glucose Meter Control Solution|62265|
5162|Glucose Meter Test Strips|62267|
5163|0.5ML 29 gauge, 0.5 inch syringe with needle|62276|
5164|0.5ML 28 gauge, 0.5 inch syringe with needle|62278|
5165|Double-Ended Needle|62281|
5166|Filter needle|62281|
5167|Sterile Water for Injection|62281|
5168|Double-Ended Needle|62287|
5169|Filter needle|62287|
5170|IV Administration Set (unspecified)|62287|
5171|Sterile Water for Injection|62287|
5172|Double-Ended Needle|62288|
5173|Filter needle|62288|
5174|IV Administration Set (unspecified)|62288|
5175|Sterile Water for Injection|62288|
5176|Double-Ended Needle|62289|
5177|Filter needle|62289|
5178|IV Administration Set (unspecified)|62289|
5179|Sterile Water for Injection|62289|
5180|Sterile Water for Injection|62296|
5181|Lancet|62298|
5182|Lancet|62299|
5183|1ML 29 gauge, 0.5 inch syringe with needle|62300|
5184|0.3ML 29 gauge, 0.5 inch syringe with needle|62301|
5185|29 gauge, 0.5 inch Pen Needle|62302|
5186|1ML 30 gauge, 0.3125 inch syringe with needle |62303|
5187|0.5ML 30 gauge, 0.3125 inch syringe with needle|62304|
5188|31 gauge, 0.1875 inch pen needle|62305|
5189|Lancet|62306|
5190|0.3ML 30 gauge, 0.3125 inch syringe with needle |62307|
5191|0.5ML 31 gauge, 0.3125 inch syringe with needle|62308|
5193|0.3ML 31 gauge, 0.3125 inch syringe with needle|62311|
5194|31 gauge, 0.1875 inch pen needle|62312|
5195|31 gauge, 0.3125 inch pen needle|62313|
5196|Needle-Less Transfer Device|62314|
5197|Sterile Water for Injection|62314|
5198|Needle-Less Transfer Device|62315|
5199|Sterile Water for Injection|62315|
5200|Needle-Less Transfer Device|62316|
5201|Sterile Water for Injection|62316|
5202|1ML 28 gauge, 0.5 inch syringe with needle|62321|
5203|Oral Dropper, Calibrated|62325|
5206|Diluent|62331|
5207|3ML syringe|62331|
5209|27 gauge, 0.5 inch needle|62331|
5210|Sterile Water for Injection|62345|
5212|Sterile Water for Injection|62349|
5213|31 gauge, 0.1875 inch pen needle|62356|
5214|0.5ML 28 gauge, 0.5 inch syringe with needle|62393|
5215|0.5ML 29 gauge, 0.5 inch syringe with needle|62394|
5216|0.5ML 31 gauge, 0.3125 inch syringe with needle|62395|
5217|1ML 28 gauge, 0.5 inch syringe with needle|62396|
5218|1ML 29 gauge, 0.5 inch syringe with needle|62397|
5219|1ML 30 gauge, 0.3125 inch syringe with needle |62398|
5220|1ML 31 gauge, 0.3125 inch syringe with needle|62399|
5221|0.3ML 29 gauge, 0.5 inch syringe with needle|62401|
5222|0.3ML 30 gauge, 0.3125 inch syringe with needle |62402|
5223|0.3ML 31 gauge, 0.3125 inch syringe with needle|62403|
5224|Lancet|62410|
5225|Lancet|62411|
5226|Lancet|62419|
5227|29 gauge, 0.5 inch Pen Needle|62420|
5228|Lancet|62421|
5229|0.5ML 30 gauge, 0.3125 inch syringe with needle|62426|
5230|31 gauge, 0.3125 inch pen needle|62429|
5231|Glucose Meter|62432|
5232|Glucose Meter Control Solution, Low|62433|
5233|Glucose Meter Control Solution, High|62434|
5234|Glucose Meter Test Strips|62435|
5235|Lancet|62436|
5236|Glucose Meter|62437|
5237|31 gauge, 0.1875 inch pen needle|62450|
5238|Glucose Meter Test Strips|62455|
5240|1ML Syringe|62459|
5241|3ML Syringe|62459|
5242|Sterile Water for Injection|62459|
5244|Compounding Flavor |62554|
5245|Compounding Flavor |62555|
5246|Compounding Flavor |62556|
5247|Compounding Flavor |62558|
5248|Compounding Flavor |62559|
5249|Compounding Flavor |62560|
5250|Compounding Flavor |62566|
5251|Compounding Flavor |62567|
5252|Compounding Flavor |62568|
5253|Compounding Flavor |62570|
5254|Compounding Flavor |62576|
5255|Alcohol Pad or Swab|62577|
5256|Bandage (unspecified)|62577|
5257|Gauze sponges|62577|
5258|23 gauge, 1.25 inch needle|62577|
5259|Compounding Flavor |62578|
5260|Compounding Flavor |62579|
5261|Compounding Flavor |62581|
5262|Compounding Flavor |62582|
5263|Compounding Flavor |62583|
5264|Compounding Flavor |62584|
5265|Compounding Flavor |62585|
5266|Compounding Flavor |62586|
5267|Compounding Flavor |62587|
5268|Compounding Flavor |62588|
5269|Compounding Flavor |62589|
5270|Compounding Flavor |62590|
5271|Compounding Flavor |62591|
5272|Compounding Capsule|62593|
5273|Compounding Base|62594|
5274|Glucose Meter Test Strips|62598|
5275|31 gauge, 0.1875 inch pen needle|62603|
5276|Glucose Meter|62611|
5277|25 gauge 1.5 inch needle|62632|
5278|27 gauge, 0.5 inch needle|62633|
5279|3ML 25 gauge, 1 inch syringe with needle|62634|
5280|Glucose Meter Control Solution|62639|
5281|Glucose Meter Test Strips|62640|
5282|Glucose Meter Test Strips|62641|
5284|Topical Emollient Cream|62645|
5285|Topical Gel|62645|
5286|Topical Emollient Foam|62648|
5287|Topical Gel|62648|
5293|Compounding Base|62668|
5294|Compounding Base|62674|
5295|Compounding Base|62676|
5296|Topical Solution|62682|
5298|Compounding Base|62687|
5299|Compounding Base|62688|
5300|Compounding Base|62689|
5301|Compounding Base|62690|
5302|Compounding Base|62691|
5303|Glucose Meter Test Strips|62697|
5304|Glucose Meter Control Solution, Normal|62698|
5305|Glucose Meter|62699|
5306|Lancet|62699|
5307|Glucose Meter Test Strips|62699|
5308|Lancet Device|62699|
5309|Glucose Meter Control Solution|62699|
5310|Protective Cap|62699|
5311|Glucose Meter|62700|
5312|Lancet Device|62700|
5313|Protective Cap|62700|
5314|Lancet|62701|
5315|Lancet Device|62702|
5316|Glucose Meter|62703|
5317|Glucose Meter Control Solution|62703|
5320|Topical Solution|62708|
5321|Oral Thickening Gel|62711|
5322|Glucose Meter Control Solution, High|62717|
5323|Glucose Meter Control Solution, Normal|62723|
5324|Glucose Meter|62724|
5325|Lancet|62724|
5326|Glucose Meter Test Strips|62724|
5327|Lancet Device|62724|
5328|Glucose Meter Control Solution|62724|
5329|Protective Cap|62724|
5330|Lancet|62725|
5331|Glucose Meter|62727|
5337|Glucose Meter Test Strips|62728|
5338|Glucose Meter Test Strips|62729|
5340|Compounding Color |62742|
5342|Compounding Color |62744|
5344|Compounding Color |62745|
5346|Compounding Color |62748|
5348|Compounding Color |62749|
5350|Compounding Color |62750|
5351|Compounding Base|62751|
5352|Compounding Flavor |62752|
5353|Compounding Color |62753|
5354|Compounding Base|62755|
5355|Compounding Color |62756|
5357|Compounding Color |62757|
5358|Compounding Color |62758|
5359|Compounding Color |62759|
5360|Compounding Color |62760|
5361|Compounding Base|62761|
5363|Compounding Color |62763|
5364|Glucose Meter|62770|
5365|Lancet|62770|
5366|Glucose Meter Test Strips|62770|
5367|Lancet Device|62770|
5368|Glucose Meter Control Solution|62770|
5369|Protective Cap|62770|
5370|Compounding Base|62777|
5371|Compounding Base|62787|
5372|Compounding Base|62789|
5373|Topical Cream|62808|
5374|Compounding Base|62820|
5375|Compounding Base|62822|
5376|Compounding Base|62828|
5377|Compounding Base|62831|
5378|Compounding Base|62838|
5379|Compounding Base|62839|
5380|3ML syringe|62861|
5381|30 gauge, 0.5 inch needle|62865|
5382|3ML 22 gauge, 1 inch syringe with needle|62866|
5383|1ML 27 gauge, 0.5 inch tuberculin syringe with needle|62867|
5385|1ML 25gauge, 0.625 inch tuberculin syringe with needle|62885|
5386|3ML 23 gauge, 1 inch syringe with needle|62886|
5387|18 gauge, 1 inch needle|62887|
5388|Glucose Meter|62893|
5389|Glucose Meter|62894|
5392|Glucose Meter|62896|
5393|Glucose Meter Control Solution|62896|
5394|Lancet|62896|
5395|Lancet Device|62896|
5396|Glucose Meter Control Solution, Normal|62897|
5398|Lancet|62898|
5399|Lancet Device|62899|
5400|Glucose Meter Test Strips|62900|
5401|Glucose Meter Control Solution, Medium|62897|
5402|Glucose Meter Test Strips|62896|
5403|Protective Cap|62896|
5404|Glucose Meter Control Solution|62894|
5405|Lancet|62893|
5406|Lancet Device|62893|
5407|Protective Cap|62893|
5408|CGM RF transmitter|62904|
5409|CGM Sensor|62905|
5410|22 gauge, 1 inch needle|62907|
5411|3ML 21 gauge, 1.5 inch syringe with needle|62908|
5412|25 gauge, 0.625 inch needle|62909|
5413|3ML 25 gauge 1.25 inch syringe with needle|62910|
5414|1ML Syringe|62911|
5415|22 gauge, 1.5 inch needle|62912|
5416|3ML 21 gauge, 1 inch syringe with needle|62913|
5417|3ML 25 gauge, 0.625 inch syringe with needle|62914|
5418|25 gauge, 1 inch needle|62915|
5419|Compounding Base|62916|
5420|Compounding Base|62922|
5421|Compounding Capsule|62950|
5422|Glucose Meter Test Strips|62954|
5423|CGM Sensor|62970|
5424|29 gauge, 0.5 inch Pen Needle|62978|
5425|Glucose Meter Control Solution, Medium|62698|
5426|Oral Liquid Dressing|62445|
5428|Nebulizer Kit|62996|
5429|Nebulizer Kit|62997|
5430|Compounding Capsule|63001|
5431|Glucose Meter, RF|63009|
5432|1ML 30 gauge, 0.3125 inch syringe with needle |63010|
5433|0.5ML 30 gauge, 0.3125 inch syringe with needle|63011|
5434|0.5ML 31 gauge, 0.3125 inch syringe with needle|63012|
5435|1ML 31 gauge, 0.3125 inch syringe with needle|63013|
5436|CGM RF transmitter|63009|
5437|CGM Sensor|63009|
5438|CGM RF transmitter|63017|
5439|Glucose Meter, RF|63017|
5440|CGM Sensor|63017|
5441|CGM RF transmitter|63018|
5442|Glucose Meter, RF|63018|
5443|CGM Sensor|63018|
5444|23 gauge, 1.25 inch needle|63020|
5445|23 gauge, 1 inch needle|63021|
5446|1ML 26 gauge, 0.375 inch syringe with needle|63022|
5447|3ML 20 gauge, 1 inch syringe with needle|63023|
5448|1ML Syringe|63024|
5449|20 gauge, 1.5 inch needle|63025|
5450|19 gauge, 1.5 inch needle|63026|
5451|3ML 23 gauge, 1.5 inch syringe with needle|63027|
5452|10ML Syringe|63049|
5453|3ML 22 gauge, 1 inch syringe with needle|63054|
5454|Sharps Container|63055|
5455|3ML 25 gauge, 0.625 inch syringe with needle|63056|
5456|3ML 23 gauge, 1 inch syringe with needle|63057|
5457|1ML 27 gauge, 0.5 inch syringe with needle|63058|
5458|1ML 28 gauge, 0.5 inch syringe with needle|63059|
5459|20 gauge, 1 inch needle|63060|
5460|Compounding Base|63068|
5461|Compounding Syrup|63069|
5462|Compounding Flavor |63071|
5463|Compounding Base|63072|
5465|20 gauge, 1 inch needle|63075|
5467|1ML 28 gauge, 0.5 inch syringe with needle|63078|
5468|31 gauge, 0.25 inch pen needle|63079|
5470|31 gauge, 0.1875 inch pen needle|63081|
5471|31 gauge, 0.3125 inch pen needle|63082|
5472|29 gauge, 0.5 inch Pen Needle|63083|
5473|Compounding Flavor |63084|
5474|20ML Syringe|63086|
5475|5ML 22 gauge, 1.5 inch syringe with needle|63087|
5476|27 gauge, 1.25 inch needle|63088|
5477|1ML 29 gauge, 0.5 inch syringe with needle|63089|
5478|60ML Syringe|63090|
5479|0.5ML 28 gauge, 0.5 inch syringe with needle|63091|
5480|Sharps Container|63092|
5483|3ML 20 gauge, 1.5 inch syringe with needle|63105|
5485|Compounding Base|63114|
5486|Compounding Syrup|63116|
5487|Compounding Base|63118|
5490|Vial adapter|63168|
5491|Sterile Water for Injection|63168|
5492|Needle (unspecified size)|63168|
5493|Sterile Water for Injection|63169|
5494|Vial adapter|63169|
5495|Needle (unspecified size)|63169|
5496|0.5ML 28 gauge, 0.5 inch syringe with needle|63203|
5497|30ML Syringe|63204|
5499|Oral Thickening Gel|63212|
5500|Oral Thickening Gel|63213|
5501|Oral Thickening Gel|63214|
5503|Oral Thickening Gel|63216|
5504|Oral Thickening Gel|63217|
5505|Oral Thickening Gel|63218|
5506|Oral Thickening Gel|63220|
5507|Lancet|63221|
5508|Oral Thickening Gel|63223|
5509|Oral Thickening Gel|63225|
5510|Lancet|63226|
5511|Pump|63225|
5512|Oral Thickening Gel|63227|
5513|Pump|63227|
5514|Lancet|63228|
5515|Lancet|63229|
5516|Lancet|63231|
5517|Lancet|63232|
5518|Lancet|63233|
5519|Lancet|63234|
5520|Ear Syringe|63237|
5521|Lancet|63247|
